state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence,ecu_alpha,Vult_alpha,
1,15,RSN1197_CHICHI_CHY028-E,-0.004783314,252.6191044,150.3355474,-0.001731135,-0.100591215,7172,0,-0.666666667,2,
1,15,RSN1197_CHICHI_CHY028-E,-0.006,252.6191044,150.3355474,-0.001704528,-0.08616211,7176,0,0,2,
1,15,RSN1197_CHICHI_CHY028-E,-0.007526163,252.6191044,150.7409078,-0.001578748,-0.101276019,7182,0,0.666666667,2,
1,15,RSN1197_CHICHI_CHY028-E,-0.00944052,252.6191044,150.7409078,-0.001643409,-0.039282866,7187,0,1.333333333,2,
1,15,RSN1197_CHICHI_CHY028-E,-0.011841815,252.6191044,150.7409078,-0.001671751,-0.017671005,7613,0,2,2,
1,10,RSN1197_CHICHI_CHY028-E,-0.003040074,114.4014823,148.8287681,-0.001419304,-0.067642157,6661,0,-2,-2,
1,10,RSN1197_CHICHI_CHY028-E,-0.003813349,114.4014823,150.305035,-0.001667968,-0.079270537,6661,0,-1.333333333,-2,
1,10,RSN1197_CHICHI_CHY028-E,-0.004783314,114.4014823,151.5100905,-0.001639876,-0.077324323,6661,0,-0.666666667,-2,
1,10,RSN1197_CHICHI_CHY028-E,-0.006,114.4014823,152.3466822,-0.001597924,-0.028906075,6661,0,0,-2,
1,10,RSN1197_CHICHI_CHY028-E,-0.007526163,114.4014823,152.4528442,-0.001665491,-0.007420581,6661,0,0.666666667,-2,
1,10,RSN1197_CHICHI_CHY028-E,-0.00944052,114.4014823,152.4528442,-0.001665491,-0.007420581,6661,0,1.333333333,-2,
1,10,RSN1197_CHICHI_CHY028-E,-0.011841815,114.4014823,152.4528442,-0.001665491,-0.007420581,6661,0,2,-2,
1,10,RSN1197_CHICHI_CHY028-E,-0.003040074,130.5481559,148.8287681,-0.001419304,-0.067642157,6779,0,-2,-1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.003813349,130.5481559,150.305035,-0.001667968,-0.079270537,6779,0,-1.333333333,-1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.004783314,130.5481559,151.5100905,-0.001639876,-0.077324323,6779,0,-0.666666667,-1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.006,130.5481559,152.3466822,-0.001597924,-0.028906075,6779,0,0,-1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.007526163,130.5481559,152.4528442,-0.001665491,-0.007420581,6779,0,0.666666667,-1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.00944052,130.5481559,152.4528442,-0.001665491,-0.007420581,6779,0,1.333333333,-1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.011841815,130.5481559,152.4528442,-0.001665491,-0.007420581,6779,0,2,-1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.003040074,148.9737779,148.8287681,-0.001419304,-0.067642157,7358,0,-2,-0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.003813349,148.9737779,150.305035,-0.001667968,-0.079270537,7414,0,-1.333333333,-0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.004783314,148.9737779,151.5100905,-0.001639876,-0.077324323,7414,0,-0.666666667,-0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.006,148.9737779,152.3466822,-0.001597924,-0.028906075,7414,0,0,-0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.007526163,148.9737779,152.4528442,-0.001665491,-0.007420581,7414,0,0.666666667,-0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.00944052,148.9737779,152.4528442,-0.001665491,-0.007420581,7414,0,1.333333333,-0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.011841815,148.9737779,152.4528442,-0.001665491,-0.007420581,7414,0,2,-0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.003040074,170,148.8287681,-0.001419304,-0.067642157,7358,0,-2,0,
1,10,RSN1197_CHICHI_CHY028-E,-0.003813349,170,150.305035,-0.001667968,-0.079270537,7416,0,-1.333333333,0,
1,10,RSN1197_CHICHI_CHY028-E,-0.004783314,170,151.5100905,-0.001639876,-0.077324323,7419,0,-0.666666667,0,
1,10,RSN1197_CHICHI_CHY028-E,-0.006,170,152.3466822,-0.001597924,-0.028906075,7425,0,0,0,
0,10,RSN1197_CHICHI_CHY028-E,-0.007526163,170,152.4528442,-0.001665491,-0.007420581,0,0,0.666666667,0,
0,10,RSN1197_CHICHI_CHY028-E,-0.00944052,170,152.4528442,-0.001665491,-0.007420581,0,0,1.333333333,0,
0,10,RSN1197_CHICHI_CHY028-E,-0.011841815,170,152.4528442,-0.001665491,-0.007420581,0,0,2,0,
1,10,RSN1197_CHICHI_CHY028-E,-0.003040074,193.9938719,148.8287681,-0.001419304,-0.067642157,7358,0,-2,0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.003813349,193.9938719,150.305035,-0.001667968,-0.079270537,7416,0,-1.333333333,0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.004783314,193.9938719,151.5100905,-0.001639876,-0.077324323,7419,0,-0.666666667,0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.006,193.9938719,152.3466822,-0.001597924,-0.028906075,7425,0,0,0.666666667,
0,10,RSN1197_CHICHI_CHY028-E,-0.007526163,193.9938719,152.4528442,-0.001665491,-0.007420581,0,0,0.666666667,0.666666667,
0,10,RSN1197_CHICHI_CHY028-E,-0.00944052,193.9938719,152.4528442,-0.001665491,-0.007420581,0,0,1.333333333,0.666666667,
0,10,RSN1197_CHICHI_CHY028-E,-0.011841815,193.9938719,152.4528442,-0.001665491,-0.007420581,0,0,2,0.666666667,
1,10,RSN1197_CHICHI_CHY028-E,-0.003040074,221.3742491,148.8287681,-0.001419304,-0.067642157,7358,0,-2,1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.003813349,221.3742491,150.305035,-0.001667968,-0.079270537,7416,0,-1.333333333,1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.004783314,221.3742491,151.5100905,-0.001639876,-0.077324323,7419,0,-0.666666667,1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.006,221.3742491,152.3466822,-0.001597924,-0.028906075,7425,0,0,1.333333333,
0,10,RSN1197_CHICHI_CHY028-E,-0.007526163,221.3742491,152.4528442,-0.001665491,-0.007420581,0,0,0.666666667,1.333333333,
0,10,RSN1197_CHICHI_CHY028-E,-0.00944052,221.3742491,152.4528442,-0.001665491,-0.007420581,0,0,1.333333333,1.333333333,
0,10,RSN1197_CHICHI_CHY028-E,-0.011841815,221.3742491,152.4528442,-0.001665491,-0.007420581,0,0,2,1.333333333,
1,10,RSN1197_CHICHI_CHY028-E,-0.003040074,252.6191044,148.8287681,-0.001419304,-0.067642157,7358,0,-2,2,
1,10,RSN1197_CHICHI_CHY028-E,-0.003813349,252.6191044,150.305035,-0.001667968,-0.079270537,7416,0,-1.333333333,2,
1,10,RSN1197_CHICHI_CHY028-E,-0.004783314,252.6191044,151.5100905,-0.001639876,-0.077324323,7419,0,-0.666666667,2,
1,10,RSN1197_CHICHI_CHY028-E,-0.006,252.6191044,152.3466822,-0.001597924,-0.028906075,7425,0,0,2,
0,10,RSN1197_CHICHI_CHY028-E,-0.007526163,252.6191044,152.4528442,-0.001665491,-0.007420581,0,0,0.666666667,2,
0,10,RSN1197_CHICHI_CHY028-E,-0.00944052,252.6191044,152.4528442,-0.001665491,-0.007420581,0,0,1.333333333,2,
0,10,RSN1197_CHICHI_CHY028-E,-0.011841815,252.6191044,152.4528442,-0.001665491,-0.007420581,0,0,2,2,
1,5,RSN1197_CHICHI_CHY028-E,-0.003040074,114.4014823,149.3161479,-0.001392038,-0.002232618,6994,0,-2,-2,
1,5,RSN1197_CHICHI_CHY028-E,-0.003813349,114.4014823,149.3161479,-0.001392038,-0.002232618,6994,0,-1.333333333,-2,
1,5,RSN1197_CHICHI_CHY028-E,-0.004783314,114.4014823,149.3161479,-0.001392038,-0.002232618,6994,0,-0.666666667,-2,
1,5,RSN1197_CHICHI_CHY028-E,-0.006,114.4014823,149.3161479,-0.001392038,-0.002232618,6994,0,0,-2,
1,5,RSN1197_CHICHI_CHY028-E,-0.007526163,114.4014823,149.3161479,-0.001392038,-0.002232618,6994,0,0.666666667,-2,
1,5,RSN1197_CHICHI_CHY028-E,-0.00944052,114.4014823,149.3161479,-0.001392038,-0.002232618,6994,0,1.333333333,-2,
1,5,RSN1197_CHICHI_CHY028-E,-0.011841815,114.4014823,149.3161479,-0.001392038,-0.002232618,6994,0,2,-2,
1,5,RSN1197_CHICHI_CHY028-E,-0.003040074,130.5481559,149.3161479,-0.001392038,-0.002232618,7401,0,-2,-1.333333333,
1,5,RSN1197_CHICHI_CHY028-E,-0.003813349,130.5481559,149.3161479,-0.001392038,-0.002232618,7401,0,-1.333333333,-1.333333333,
1,5,RSN1197_CHICHI_CHY028-E,-0.004783314,130.5481559,149.3161479,-0.001392038,-0.002232618,7401,0,-0.666666667,-1.333333333,
1,5,RSN1197_CHICHI_CHY028-E,-0.006,130.5481559,149.3161479,-0.001392038,-0.002232618,7401,0,0,-1.333333333,
1,5,RSN1197_CHICHI_CHY028-E,-0.007526163,130.5481559,149.3161479,-0.001392038,-0.002232618,7401,0,0.666666667,-1.333333333,
1,5,RSN1197_CHICHI_CHY028-E,-0.00944052,130.5481559,149.3161479,-0.001392038,-0.002232618,7401,0,1.333333333,-1.333333333,
1,5,RSN1197_CHICHI_CHY028-E,-0.011841815,130.5481559,149.3161479,-0.001392038,-0.002232618,7401,0,2,-1.333333333,
1,5,RSN1197_CHICHI_CHY028-E,-0.003040074,148.9737779,149.3161479,-0.001392038,-0.002232618,7419,0,-2,-0.666666667,
1,5,RSN1197_CHICHI_CHY028-E,-0.003813349,148.9737779,149.3161479,-0.001392038,-0.002232618,7419,0,-1.333333333,-0.666666667,
1,5,RSN1197_CHICHI_CHY028-E,-0.004783314,148.9737779,149.3161479,-0.001392038,-0.002232618,7419,0,-0.666666667,-0.666666667,
1,5,RSN1197_CHICHI_CHY028-E,-0.006,148.9737779,149.3161479,-0.001392038,-0.002232618,7419,0,0,-0.666666667,
1,5,RSN1197_CHICHI_CHY028-E,-0.007526163,148.9737779,149.3161479,-0.001392038,-0.002232618,7419,0,0.666666667,-0.666666667,
1,5,RSN1197_CHICHI_CHY028-E,-0.00944052,148.9737779,149.3161479,-0.001392038,-0.002232618,7419,0,1.333333333,-0.666666667,
1,5,RSN1197_CHICHI_CHY028-E,-0.011841815,148.9737779,149.3161479,-0.001392038,-0.002232618,7419,0,2,-0.666666667,
0,5,RSN1197_CHICHI_CHY028-E,-0.003040074,170,149.3161479,-0.001392038,-0.002232618,0,0,-2,0,
0,5,RSN1197_CHICHI_CHY028-E,-0.003813349,170,149.3161479,-0.001392038,-0.002232618,0,0,-1.333333333,0,
0,5,RSN1197_CHICHI_CHY028-E,-0.004783314,170,149.3161479,-0.001392038,-0.002232618,0,0,-0.666666667,0,
0,5,RSN1197_CHICHI_CHY028-E,-0.006,170,149.3161479,-0.001392038,-0.002232618,0,0,0,0,
0,5,RSN1197_CHICHI_CHY028-E,-0.007526163,170,149.3161479,-0.001392038,-0.002232618,0,0,0.666666667,0,
0,5,RSN1197_CHICHI_CHY028-E,-0.00944052,170,149.3161479,-0.001392038,-0.002232618,0,0,1.333333333,0,
0,5,RSN1197_CHICHI_CHY028-E,-0.011841815,170,149.3161479,-0.001392038,-0.002232618,0,0,2,0,
0,5,RSN1197_CHICHI_CHY028-E,-0.003040074,193.9938719,149.3161479,-0.001392038,-0.002232618,0,0,-2,0.666666667,
0,5,RSN1197_CHICHI_CHY028-E,-0.003813349,193.9938719,149.3161479,-0.001392038,-0.002232618,0,0,-1.333333333,0.666666667,
0,5,RSN1197_CHICHI_CHY028-E,-0.004783314,193.9938719,149.3161479,-0.001392038,-0.002232618,0,0,-0.666666667,0.666666667,
0,5,RSN1197_CHICHI_CHY028-E,-0.006,193.9938719,149.3161479,-0.001392038,-0.002232618,0,0,0,0.666666667,
0,5,RSN1197_CHICHI_CHY028-E,-0.007526163,193.9938719,149.3161479,-0.001392038,-0.002232618,0,0,0.666666667,0.666666667,
0,5,RSN1197_CHICHI_CHY028-E,-0.00944052,193.9938719,149.3161479,-0.001392038,-0.002232618,0,0,1.333333333,0.666666667,
0,5,RSN1197_CHICHI_CHY028-E,-0.011841815,193.9938719,149.3161479,-0.001392038,-0.002232618,0,0,2,0.666666667,
0,5,RSN1197_CHICHI_CHY028-E,-0.003040074,221.3742491,149.3161479,-0.001392038,-0.002232618,0,0,-2,1.333333333,
0,5,RSN1197_CHICHI_CHY028-E,-0.003813349,221.3742491,149.3161479,-0.001392038,-0.002232618,0,0,-1.333333333,1.333333333,
0,5,RSN1197_CHICHI_CHY028-E,-0.004783314,221.3742491,149.3161479,-0.001392038,-0.002232618,0,0,-0.666666667,1.333333333,
0,5,RSN1197_CHICHI_CHY028-E,-0.006,221.3742491,149.3161479,-0.001392038,-0.002232618,0,0,0,1.333333333,
0,5,RSN1197_CHICHI_CHY028-E,-0.007526163,221.3742491,149.3161479,-0.001392038,-0.002232618,0,0,0.666666667,1.333333333,
0,5,RSN1197_CHICHI_CHY028-E,-0.00944052,221.3742491,149.3161479,-0.001392038,-0.002232618,0,0,1.333333333,1.333333333,
0,5,RSN1197_CHICHI_CHY028-E,-0.011841815,221.3742491,149.3161479,-0.001392038,-0.002232618,0,0,2,1.333333333,
0,5,RSN1197_CHICHI_CHY028-E,-0.003040074,252.6191044,149.3161479,-0.001392038,-0.002232618,0,0,-2,2,
0,5,RSN1197_CHICHI_CHY028-E,-0.003813349,252.6191044,149.3161479,-0.001392038,-0.002232618,0,0,-1.333333333,2,
0,5,RSN1197_CHICHI_CHY028-E,-0.004783314,252.6191044,149.3161479,-0.001392038,-0.002232618,0,0,-0.666666667,2,
0,5,RSN1197_CHICHI_CHY028-E,-0.006,252.6191044,149.3161479,-0.001392038,-0.002232618,0,0,0,2,
0,5,RSN1197_CHICHI_CHY028-E,-0.007526163,252.6191044,149.3161479,-0.001392038,-0.002232618,0,0,0.666666667,2,
0,5,RSN1197_CHICHI_CHY028-E,-0.00944052,252.6191044,149.3161479,-0.001392038,-0.002232618,0,0,1.333333333,2,
0,5,RSN1197_CHICHI_CHY028-E,-0.011841815,252.6191044,149.3161479,-0.001392038,-0.002232618,0,0,2,2,
1,40,RSN1605_DUZCE_DZC270,-0.003040074,114.4014823,123.160491,-0.137439934,-0.133347301,527,FAILED,-2,-2,
1,40,RSN1605_DUZCE_DZC270,-0.003813349,114.4014823,151.8184351,-0.001856494,-0.111378103,527,FAILED,-1.333333333,-2,
1,40,RSN1605_DUZCE_DZC270,-0.004783314,114.4014823,153.5931578,-0.001796056,-0.112076442,527,FAILED,-0.666666667,-2,
1,40,RSN1605_DUZCE_DZC270,-0.006,114.4014823,153.7680957,-0.002294887,-0.127913401,527,0,0,-2,
1,40,RSN1605_DUZCE_DZC270,-0.007526163,114.4014823,153.7680957,-0.002339285,-0.107250058,527,FAILED,0.666666667,-2,
1,40,RSN1605_DUZCE_DZC270,-0.00944052,114.4014823,153.7680957,-0.002390805,-0.13255927,527,0,1.333333333,-2,
1,40,RSN1605_DUZCE_DZC270,-0.011841815,114.4014823,153.7680957,-0.002498295,-0.135532538,527,0,2,-2,
1,40,RSN1605_DUZCE_DZC270,-0.003040074,130.5481559,123.160491,-0.137439934,-0.133347301,706,FAILED,-2,-1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.003813349,130.5481559,151.8184351,-0.001856494,-0.111378103,712,FAILED,-1.333333333,-1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.004783314,130.5481559,153.5931578,-0.001796056,-0.112076442,768,FAILED,-0.666666667,-1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.006,130.5481559,153.7680957,-0.002294887,-0.127913401,768,0,0,-1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.007526163,130.5481559,153.7680957,-0.002339285,-0.107250058,768,FAILED,0.666666667,-1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.00944052,130.5481559,153.7680957,-0.002390805,-0.13255927,768,0,1.333333333,-1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.011841815,130.5481559,153.7680957,-0.002498295,-0.135532538,768,0,2,-1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.003040074,148.9737779,123.160491,-0.137439934,-0.133347301,706,FAILED,-2,-0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.003813349,148.9737779,151.8184351,-0.001856494,-0.111378103,712,FAILED,-1.333333333,-0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.004783314,148.9737779,153.5931578,-0.001796056,-0.112076442,776,FAILED,-0.666666667,-0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.006,148.9737779,153.7680957,-0.002294887,-0.127913401,776,0,0,-0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.007526163,148.9737779,153.7680957,-0.002339285,-0.107250058,776,FAILED,0.666666667,-0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.00944052,148.9737779,153.7680957,-0.002390805,-0.13255927,776,0,1.333333333,-0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.011841815,148.9737779,153.7680957,-0.002498295,-0.135532538,776,0,2,-0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.003040074,170,123.160491,-0.137439934,-0.133347301,706,FAILED,-2,0,
1,40,RSN1605_DUZCE_DZC270,-0.003813349,170,151.8184351,-0.001856494,-0.111378103,712,FAILED,-1.333333333,0,
1,40,RSN1605_DUZCE_DZC270,-0.004783314,170,153.5931578,-0.001796056,-0.112076442,785,FAILED,-0.666666667,0,
1,40,RSN1605_DUZCE_DZC270,-0.006,170,153.7680957,-0.002294887,-0.127913401,788,0,0,0,
1,40,RSN1605_DUZCE_DZC270,-0.007526163,170,153.7680957,-0.002339285,-0.107250058,791,FAILED,0.666666667,0,
1,40,RSN1605_DUZCE_DZC270,-0.00944052,170,153.7680957,-0.002390805,-0.13255927,795,0,1.333333333,0,
1,40,RSN1605_DUZCE_DZC270,-0.011841815,170,153.7680957,-0.002498295,-0.135532538,803,0,2,0,
1,40,RSN1605_DUZCE_DZC270,-0.003040074,193.9938719,123.160491,-0.137439934,-0.133347301,706,FAILED,-2,0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.003813349,193.9938719,151.8184351,-0.001856494,-0.111378103,712,FAILED,-1.333333333,0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.004783314,193.9938719,153.5931578,-0.001796056,-0.112076442,785,FAILED,-0.666666667,0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.006,193.9938719,153.7680957,-0.002294887,-0.127913401,788,0,0,0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.007526163,193.9938719,153.7680957,-0.002339285,-0.107250058,791,FAILED,0.666666667,0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.00944052,193.9938719,153.7680957,-0.002390805,-0.13255927,795,0,1.333333333,0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.011841815,193.9938719,153.7680957,-0.002498295,-0.135532538,803,0,2,0.666666667,
1,40,RSN1605_DUZCE_DZC270,-0.003040074,221.3742491,123.160491,-0.137439934,-0.133347301,706,FAILED,-2,1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.003813349,221.3742491,151.8184351,-0.001856494,-0.111378103,712,FAILED,-1.333333333,1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.004783314,221.3742491,153.5931578,-0.001796056,-0.112076442,785,FAILED,-0.666666667,1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.006,221.3742491,153.7680957,-0.002294887,-0.127913401,788,0,0,1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.007526163,221.3742491,153.7680957,-0.002339285,-0.107250058,791,FAILED,0.666666667,1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.00944052,221.3742491,153.7680957,-0.002390805,-0.13255927,795,0,1.333333333,1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.011841815,221.3742491,153.7680957,-0.002498295,-0.135532538,803,0,2,1.333333333,
1,40,RSN1605_DUZCE_DZC270,-0.003040074,252.6191044,123.160491,-0.137439934,-0.133347301,706,FAILED,-2,2,
1,40,RSN1605_DUZCE_DZC270,-0.003813349,252.6191044,151.8184351,-0.001856494,-0.111378103,712,FAILED,-1.333333333,2,
1,40,RSN1605_DUZCE_DZC270,-0.004783314,252.6191044,153.5931578,-0.001796056,-0.112076442,785,FAILED,-0.666666667,2,
1,40,RSN1605_DUZCE_DZC270,-0.006,252.6191044,153.7680957,-0.002294887,-0.127913401,788,0,0,2,
1,40,RSN1605_DUZCE_DZC270,-0.007526163,252.6191044,153.7680957,-0.002339285,-0.107250058,791,FAILED,0.666666667,2,
1,40,RSN1605_DUZCE_DZC270,-0.00944052,252.6191044,153.7680957,-0.002390805,-0.13255927,795,0,1.333333333,2,
1,40,RSN1605_DUZCE_DZC270,-0.011841815,252.6191044,153.7680957,-0.002498295,-0.135532538,803,0,2,2,
1,35,RSN1605_DUZCE_DZC270,-0.003040074,114.4014823,151.3637275,-0.001644815,-0.129469416,532,FAILED,-2,-2,
1,35,RSN1605_DUZCE_DZC270,-0.003813349,114.4014823,152.4498201,-0.001723937,-0.127499789,532,0,-1.333333333,-2,
1,35,RSN1605_DUZCE_DZC270,-0.004783314,114.4014823,153.2437559,-0.00176533,-0.125371743,532,0,-0.666666667,-2,
1,35,RSN1605_DUZCE_DZC270,-0.006,114.4014823,153.4598441,-0.002289247,-0.128064996,532,0,0,-2,
1,35,RSN1605_DUZCE_DZC270,-0.007526163,114.4014823,153.4598441,-0.002248125,-0.126097555,532,0,0.666666667,-2,
1,35,RSN1605_DUZCE_DZC270,-0.00944052,114.4014823,153.4598441,-0.002387706,-0.130005611,532,0,1.333333333,-2,
1,35,RSN1605_DUZCE_DZC270,-0.011841815,114.4014823,153.4598441,-0.002364686,-0.100770285,532,0,2,-2,
1,35,RSN1605_DUZCE_DZC270,-0.003040074,130.5481559,151.3637275,-0.001644815,-0.129469416,763,FAILED,-2,-1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.003813349,130.5481559,152.4498201,-0.001723937,-0.127499789,763,0,-1.333333333,-1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.004783314,130.5481559,153.2437559,-0.00176533,-0.125371743,763,0,-0.666666667,-1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.006,130.5481559,153.4598441,-0.002289247,-0.128064996,763,0,0,-1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.007526163,130.5481559,153.4598441,-0.002248125,-0.126097555,763,0,0.666666667,-1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.00944052,130.5481559,153.4598441,-0.002387706,-0.130005611,763,0,1.333333333,-1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.011841815,130.5481559,153.4598441,-0.002364686,-0.100770285,763,0,2,-1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.003040074,148.9737779,151.3637275,-0.001644815,-0.129469416,772,FAILED,-2,-0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.003813349,148.9737779,152.4498201,-0.001723937,-0.127499789,772,0,-1.333333333,-0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.004783314,148.9737779,153.2437559,-0.00176533,-0.125371743,772,0,-0.666666667,-0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.006,148.9737779,153.4598441,-0.002289247,-0.128064996,772,0,0,-0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.007526163,148.9737779,153.4598441,-0.002248125,-0.126097555,772,0,0.666666667,-0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.00944052,148.9737779,153.4598441,-0.002387706,-0.130005611,772,0,1.333333333,-0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.011841815,148.9737779,153.4598441,-0.002364686,-0.100770285,772,0,2,-0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.003040074,170,151.3637275,-0.001644815,-0.129469416,777,FAILED,-2,0,
1,35,RSN1605_DUZCE_DZC270,-0.003813349,170,152.4498201,-0.001723937,-0.127499789,780,0,-1.333333333,0,
1,35,RSN1605_DUZCE_DZC270,-0.004783314,170,153.2437559,-0.00176533,-0.125371743,784,0,-0.666666667,0,
1,35,RSN1605_DUZCE_DZC270,-0.006,170,153.4598441,-0.002289247,-0.128064996,789,0,0,0,
1,35,RSN1605_DUZCE_DZC270,-0.007526163,170,153.4598441,-0.002248125,-0.126097555,796,0,0.666666667,0,
1,35,RSN1605_DUZCE_DZC270,-0.00944052,170,153.4598441,-0.002387706,-0.130005611,940,0,1.333333333,0,
1,35,RSN1605_DUZCE_DZC270,-0.011841815,170,153.4598441,-0.002364686,-0.100770285,945,0,2,0,
1,35,RSN1605_DUZCE_DZC270,-0.003040074,193.9938719,151.3637275,-0.001644815,-0.129469416,777,FAILED,-2,0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.003813349,193.9938719,152.4498201,-0.001723937,-0.127499789,780,0,-1.333333333,0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.004783314,193.9938719,153.2437559,-0.00176533,-0.125371743,784,0,-0.666666667,0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.006,193.9938719,153.4598441,-0.002289247,-0.128064996,789,0,0,0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.007526163,193.9938719,153.4598441,-0.002248125,-0.126097555,796,0,0.666666667,0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.00944052,193.9938719,153.4598441,-0.002387706,-0.130005611,940,0,1.333333333,0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.011841815,193.9938719,153.4598441,-0.002364686,-0.100770285,945,0,2,0.666666667,
1,35,RSN1605_DUZCE_DZC270,-0.003040074,221.3742491,151.3637275,-0.001644815,-0.129469416,777,FAILED,-2,1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.003813349,221.3742491,152.4498201,-0.001723937,-0.127499789,780,0,-1.333333333,1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.004783314,221.3742491,153.2437559,-0.00176533,-0.125371743,784,0,-0.666666667,1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.006,221.3742491,153.4598441,-0.002289247,-0.128064996,789,0,0,1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.007526163,221.3742491,153.4598441,-0.002248125,-0.126097555,796,0,0.666666667,1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.00944052,221.3742491,153.4598441,-0.002387706,-0.130005611,940,0,1.333333333,1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.011841815,221.3742491,153.4598441,-0.002364686,-0.100770285,945,0,2,1.333333333,
1,35,RSN1605_DUZCE_DZC270,-0.003040074,252.6191044,151.3637275,-0.001644815,-0.129469416,777,FAILED,-2,2,
1,35,RSN1605_DUZCE_DZC270,-0.003813349,252.6191044,152.4498201,-0.001723937,-0.127499789,780,0,-1.333333333,2,
1,35,RSN1605_DUZCE_DZC270,-0.004783314,252.6191044,153.2437559,-0.00176533,-0.125371743,784,0,-0.666666667,2,
1,35,RSN1605_DUZCE_DZC270,-0.006,252.6191044,153.4598441,-0.002289247,-0.128064996,789,0,0,2,
1,35,RSN1605_DUZCE_DZC270,-0.007526163,252.6191044,153.4598441,-0.002248125,-0.126097555,796,0,0.666666667,2,
1,35,RSN1605_DUZCE_DZC270,-0.00944052,252.6191044,153.4598441,-0.002387706,-0.130005611,940,0,1.333333333,2,
1,35,RSN1605_DUZCE_DZC270,-0.011841815,252.6191044,153.4598441,-0.002364686,-0.100770285,945,0,2,2,
